url_detalle,cargo_especifico,empresa_nombre,ubicacion_provincia,salario_mensual_base,experiencia_requerida,menciones_tecnologia,tipo_contrato,jornada,educacion_minima,modalidad
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-de-atencion-al-cliente-y-ventas-con-o-sin-experiencia-descansa-domingos--sueldo-s1130-comisiones-muchos-bonos-planilla-lince-en-lima-8BEA6229C13F45B361373E686DCF3405,Asesor de Atención al cliente y Ventas/ Con o Sin Experiencia/ Descansa Domingos !!!,Eurofirms Perú,"Lima, Lima",1130.0,,3,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-se-busca-solo-de-lunes-a-viernes-asesor-de-cobranzas-call-center-telcom-presencial-santa-anita-comisiones-atractiva-en-santa-anita-BCB445F98587D39161373E686DCF3405,Se Busca ¡Solo de Lunes a Viernes! Asesor de Cobranzas Call Center Telcom,Importante empresa del sector,"Santa Anita, Lima",,,3,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-de-ventas-full-time-jockey-plaza-casaideas-en-santiago-de-surco-CF41BA48AB50A44A61373E686DCF3405,Asesor de ventas Full Time/ Jockey Plaza,"4,3Casaideas","Santiago De Surco, Lima",1130.0,,4,Contrato por Necesidades del Mercado,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-de-ventas-call-center-part-time-turno-manana-tarde-o-3-diassemana-tu-eliges-planilla-completaaltas-comisionespresencial-santa-anitacapa-pagada-30-por-diacs-experiencia-en-santa-anita-5C52B364716E9E4061373E686DCF3405,"Asesor de Ventas Call Center Part Time turno Mañana, Tarde o 3 días/semana ¡Tú eliges!","4,3Atento Perú","Santa Anita, Lima",,,4,Contrato por Necesidades del Mercado,Parcial,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-trabaja-ya-para-el-bbva-como-asesor-bancario-atencion-al-cliente-consin-expsede-centro-de-lima-descanso-fijo-domingos-planilla-completa-capacitaciones-totalmente-remuneradas-en-lima-8FD1D84C94DECB7761373E686DCF3405,¡¡Trabaja YA para el BBVA como Asesor Bancario!! Atención al Cliente Con/Sin Exp/Sede Centro de Lima,"4,1Covisian Perú","Lima, Lima",,,4,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-de-ventas-carteras-jockey-plaza-textil-calzados-carteras-en-lima-CFEB1D56A3930CE361373E686DCF3405,Asesor de ventas / Carteras/ Jockey Plaza,"4,3Manpower","Lima, Lima",,1.0,4,Contrato a Plazo Indeterminado,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-comercial-full-time-ingreso-fijo-comisiones-sin-tope-pagos-puntuales-quincenales-en-lima-C2F96113ACAC45E761373E686DCF3405,Asesor Comercial / Full Time – Ingreso Fijo + Comisiones Sin Tope / Pagos Puntuales Quincenales,"3,9TARGET MARKETING","Lima, Lima",,,3,Contrato a Plazo Indeterminado,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-de-ventas-full-time-san-isidro-casaideas-en-san-isidro-CF1DE1C68FB2315D61373E686DCF3405,Asesor de ventas Full Time / San Isidro,"4,3Casaideas","San Isidro, Lima",,,4,Contrato por Necesidades del Mercado,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-ejecutivo-de-cobranzas-call-center-bcp-bono-de-permanencia-presencial-cercado-de-lima-planilla-completa-desde-el-1er-dia-comisiones-en-lima-FA25D88B10F513CB61373E686DCF3405,Asesor / Ejecutivo de Cobranzas Call Center BCP / Bono de Permanencia,"4,2IBR Perú S.A.","Lima, Lima",,1.0,4,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-call-center-prestamos-personales-ingreso-base-s1230-comisiones-ilimitadas-en-lima-1E266597E13AC03B61373E686DCF3405,"Asesor Call Center / Préstamos Personales / Ingreso Base S/1,230 + Comisiones ilimitadas","3,9TARGET MARKETING","Lima, Lima",,,3,Contrato a Plazo Indeterminado,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-altas-comisiones-asesor-retail-rambla-brasil-en-brena-46364BFF0C90D4A061373E686DCF3405,¡Altas comisiones! Asesor retail // Rambla Brasil,"4,3Prosegur","Breña, Lima",,,4,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-comisiona-hasta-4000-soles-asesor-de-cobranzas-trabajo-hibrido-cartera-castigo-remoto-y-presencial-san-isidro-en-san-isidro-517D44C117EE840D61373E686DCF3405,Comisiona hasta 4000 soles / Asesor de cobranzas/ Trabajo Hibrido,"4,1FINANTY S.A.","San Isidro, Lima",,1.0,3,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Híbrido
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-de-campo-movistar-zonal-lima-este-santa-anita-sueldo-fijo-1560-movilidad-comisiones-planilla-desde-el-1er-dia-de-trabajocon-o-sin-experiencia-en-el-agustino-70A2EBBD8BFFDA9261373E686DCF3405,Asesor de Campo Movistar /Zonal Lima Este / Santa Anita /Sueldo Fijo 1560 Movilidad + Comisiones,"3,1Digital Max","El Agustino, Lima",1530.0,,4,Contrato por Necesidades del Mercado,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-s2370-fijo-movilidad-universitarios-egresados-cs-experiencia-excel-intermedio-asesor-comercial-vivir-en-lima-este-bebidas-en-santa-anita-FC1EF7567E684CD861373E686DCF3405,S/2370 Fijo + Movilidad Universitarios Egresados C/S Experiencia Excel Intermedio Asesor Comercial,Importante empresa del sector,"Santa Anita, Lima",2670.0,,4,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-de-ventas-inmobiliariosegunda-viviendapuerto-viejo-inversiones-el-pino-en-san-antonio-93D1831C7F63EF7561373E686DCF3405,Asesor de Ventas Inmobiliario/Segunda Vivienda/Puerto Viejo/ Inversiones el Pino,C.M. Y S.,"San Antonio, Lima",,2.0,4,Contrato por Obra Determinada o Servicio Específico,Completa,técnico,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-los-olivos-asesor-de-ventas-movistar-fibra-opticasueldo-1530-comisionesplanilla-capacitacion-1-dia-beneficios-de-ley-planillacon-o-sin-experiencia-en-los-olivos-4CFCA7F9AE738B0B61373E686DCF3405,"Los olivos/ Asesor de ventas Movistar/ Fibra óptica/Sueldo 1,530 + Comisiones/Planilla","3,1Digital Max","Los Olivos, Lima",1530.0,,4,Contrato por Necesidades del Mercado,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesores-de-ventas-sede-santa-anita-en-santa-anita-72A873DC6A17229B61373E686DCF3405,Asesores de Ventas,ACADEMIA VONEX,"Santa Anita, Lima",,1.0,4,Contrato por Necesidades del Mercado,Completa,técnico,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-unete-ya-asesor-de-cobranzas-planilla-completa-bono-de-movilidad-capacitacion-pagada-y-mas-en-san-isidro-7A631FE03198E99061373E686DCF3405,¡ÚNETE YA! Asesor de Cobranzas / ¡Planilla completa + Bono de movilidad + Capacitación pagada Y MÁS!,V&V SOLUCIONES,"San Isidro, Lima",,,3,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-8-hrs-al-dia-asesor-atencion-al-cliente-call-center-gana-2000-en-magdalena-del-mar-AA53E5EBE1B4F01A61373E686DCF3405,8 HRS al día / Asesor Atención al cliente / Call Center / Gana +2000,A365,"Magdalena Del Mar, Lima",1230.0,,3,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Híbrido
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-call-center-de-atencion-al-cliente-hibrido-surquillo-en-lima-95D048DDE38AAB4F61373E686DCF3405,Asesor call center de atención al cliente (Hibrido Surquillo),Importante empresa del sector telecomunicaciones.,"Lima, Lima",,,3,Contrato por Obra Determinada o Servicio Específico,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-ventas-de-portabilidadmedio-tiempo-manana-tarde-o-3-dias-por-semanasin-experiencia-planilla-completaaltas-comisioneshorario-a-eleccion-en-ate-7FD0EC8C4E91BA6661373E686DCF3405,"Asesor ventas de Portabilidad!!Medio Tiempo mañana, tarde o 3 días por semana¡¡Sin experiencia","4,3Atento Perú","Ate, Lima",,,4,Contrato por Inicio o Incremento de Actividad,Parcial,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-callportabilidad-movistar-part-time-mananatarde-o-3-dias-semanatu-eliges-sin-experiencia-planilla-completaaltas-comisionespresencial-santa-anitacapa-pagada-30-por-diacs-experiencia-en-santa-anita-CBB68887A8170B4F61373E686DCF3405,"Asesor call!Portabilidad Movistar Part Time mañana,tarde o 3 días semana¡Tú eliges! sin experiencia","4,3Atento Perú","Santa Anita, Lima",,,4,Contrato por Necesidades del Mercado,Parcial,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-campo-movistarsin-experiencialima-sur-planilla-pasajes-comisiones-incentivosingreso-inmediato-en-villa-maria-del-triunfo-9B34BFAD3F00473C61373E686DCF3405,Asesor Campo Movistar//Sin Experiencia//Lima Sur,"3,1Digital Max","Villa Maria Del Triunfo, Lima",1500.0,,4,Contrato por Necesidades del Mercado,Completa,educación secundaria,Híbrido
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-de-ventas-inmobiliariosan-luis-canete-inversiones-el-pino-en-san-luis-A31A2697BD1CE7A161373E686DCF3405,Asesor de Ventas Inmobiliario/SAN LUIS CAÑETE/ Inversiones El Pino,C.M. Y S.,"San Luis, Lima",,2.0,4,Contrato por Obra Determinada o Servicio Específico,Completa,técnico,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-de-retenciones-trabaja-6-hrs-sin-experiencia-sin-evaluaciones-capacitaciones-pagadas-full-time-o-semi-full-en-santa-anita-7D52BFB23C36A04661373E686DCF3405,Asesor de Retenciones/ Trabaja 6 hrs / Sin Experiencia/ Sin Evaluaciones,"3,8Partner Service","Santa Anita, Lima",1200.0,,4,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-de-ventas-fijo-s1400-comisiones-sin-tope-mas-de-s2000-gestion-lunes-a-viernes-capacitacion-corta-y-pagada-planilla-desde-el-1er-dia-en-lima-B76BE1112CFE88E761373E686DCF3405,Asesor de ventas // Fijo s/.1400 + Comisiones sin tope (más de S/.2000) + Gestión Lunes a Viernes,FOXTEL,"Lima, Lima",1800.0,,4,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-trabaja-en-horario-fijo-como-asesor-comercial-full-time-part-time-am-y-pm-segun-tu-disponibilidad-centro-de-lima-en-lima-FD2BAAA6D0EC49D461373E686DCF3405,Trabaja en horario fijo como Asesor comercial/ Full time / Part time AM y PM según tu disponibilidad,"4,2Entel Connect Center","Lima, Lima",1130.0,,3,Contrato por Obra Determinada o Servicio Específico,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-firma-de-contrato-en-ojt-canal-escrito-asesor-de-call-center-gana-mas-de-s1300-turno-pm-bono-de-movilidad-planilla-completa-san-isidro-en-santiago-de-surco-410A0CF141E03D1B61373E686DCF3405,Firma de Contrato en OJT / Canal Escrito / Asesor de Call Center / Gana más de S/.1300 / Turno PM,"4,2Concentrix","Santiago De Surco, Lima",,,3,Contrato por Necesidades del Mercado,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-turno-tarde-telecomunicaciones-asesor-back-office-asesor-de-call-center-canal-escrito-san-isidro-gana-mas-de-s1300-comisiones-ilimitadas-en-san-miguel-F9F10698EAD34EE361373E686DCF3405,Turno Tarde/ Telecomunicaciones / Asesor Back Office / Asesor de Call Center / Canal Escrito,"4,2Concentrix","San Miguel, Lima",,,3,Contrato por Necesidades del Mercado,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-de-atencion-al-cliente-multifuncional-poke-boss-el-polo-surco-full-time--planilla-completabeneficios-de-ley-desde-1er-dia-bonos-descuentos-surco-en-san-juan-de-miraflores-091C6138D9D9163D61373E686DCF3405,Asesor de Atención al Cliente Multifuncional Poke Boss El Polo Surco/ Full Time !!,Eurofirms Perú,"San Juan De Miraflores, Lima",,2.0,4,Contrato por Necesidades del Mercado,Completa,técnico,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-bbva-prestamos-45hrs-semanales-capas-cortas-y-pagadas-5-dias-call-center-descanso-fijo-domingo-linea-de-carrera-en-ate-60F3B3657278AD1361373E686DCF3405,Asesor BBVA prestamos / 45hrs semanales / capas cortas y pagadas 5 dias / call center,"4,3Atento Perú","Ate, Lima",1130.0,,4,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-trabaja-para-el-bbva-asesor-bancario-atencion-al-cliente-csin-expsede-cercado-de-lima-descanso-fijo-domingos-planilla-completa-capacitaciones-totalmente-remuneradas-en-lima-2D91B28B8A6558A361373E686DCF3405,¡¡Trabaja para el BBVA (Asesor Bancario)!! Atención al Cliente C/Sin Exp/Sede Cercado de Lima,"4,1Covisian Perú","Lima, Lima",,,4,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-de-creditos-por-convenios-scotiabank-exp-en-ventas-comisiones-con-experiencia-en-atencion-al-cliente-en-lince-C01687D9DD62A7E061373E686DCF3405,Asesor de Creditos por Convenios Scotiabank/ Exp en ventas/ Comisiones,"4,1Sef Peru Holding SAC","Lince, Lima",,1.0,4,Contrato por Necesidades del Mercado,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-de-siniestros-vehiculares-motorizado-en-surquillo-C074714902F72F9161373E686DCF3405,Asesor de Siniestros Vehiculares (Motorizado),Importante empresa de consultoría y servicios,"Surquillo, Lima",,1.0,4,Contrato por Obra Determinada o Servicio Específico,Completa,técnico,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-de-ventas-rubro-optico-en-lima-CABBE74AF1C5C92C61373E686DCF3405,Asesor de ventas,"4,1MB LENS","Lima, Lima",,1.0,4,Contrato por Necesidades del Mercado,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-sin-experiencia-asesor-portabilidad-movistar-gestion-45h-lunes-a-viernesbono-de-movilidad-planilla-completa-altas-comisionespresencial-santa-anitacapa-pagada-30-por-dia-en-santa-anita-F71B5B3D82B871BC61373E686DCF3405,¡Sin experiencia! Asesor portabilidad Movistar gestion 45h lunes a viernes/bono de movilidad,"4,3Atento Perú","Santa Anita, Lima",,,4,Contrato por Necesidades del Mercado,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-de-ventas-sunglass-hut-plaza-san-miguel-sunglass-hut-en-san-miguel-DA1F72ABD8C88DBA61373E686DCF3405,Asesor de Ventas Sunglass Hut Plaza San Miguel,"4,2EssilorLuxottica","San Miguel, Lima",,1.0,3,Contrato por Necesidades del Mercado,Completa,técnico,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-de-marca-en-ate-E474E3E845183F5761373E686DCF3405,Asesor de Marca,Cantol S.A.C.,"Ate, Lima",,1.0,3,Contrato por Necesidades del Mercado,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-practicas-profesionales-asesor-de-negocios-en-formacion-san-vicente-de-canete-en-san-vicente-de-canete-E930C36E5720E9FC61373E686DCF3405,Prácticas profesionales/ Asesor de Negocios en Formación San Vicente de Cañete,"4,2Financiera QAPAQ","San Vicente De Cañete, Lima",1130.0,,4,Contrato por Necesidades del Mercado,Completa,técnico,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-practicas-profesionales-asesor-de-negocios-en-formacion-imperial-canete-en-imperial-CEDC14FEBDEB705B61373E686DCF3405,Prácticas profesionales/ Asesor de Negocios en Formación Imperial,"4,2Financiera QAPAQ","Imperial, Lima",1130.0,,4,Contrato por Necesidades del Mercado,Completa,técnico,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-practicas-profesionales-asesor-de-negocios-en-formacion-para-mala-financiera-qapaq-en-mala-9007FBEF0337E82061373E686DCF3405,Prácticas profesionales/ Asesor de Negocios en Formación para  Mala,"4,2Financiera QAPAQ","Mala, Lima",1130.0,,4,Beca/Prácticas,,técnico,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-sede-los-olivos-asesor-de-ventas-en-campo-movistar-ingresos-mayores-a-s3500-mensuales-sueldo-fijo-s1050-bonos-s600--movilidad-s360-permanencia-s150-comisiones-en-los-olivos-ADBB6558672D203B61373E686DCF3405,"Sede Los Olivos / Asesor de ventas en campo Movistar / Ingresos mayores a s/3,500 mensuales","3,1Digital Max","Los Olivos, Lima",1560.0,,4,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-de-ventas-cencosud-call-center-planilla-completa-capa-pagada-atento-en-ate-5D07B534269A17EA61373E686DCF3405,Asesor de ventas cencosud / call center / planilla completa,"4,3Atento Perú","Ate, Lima",1130.0,,4,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-home-office-asesor-de-fidelizacion-win-con-experiencia-en-call-center-eps-planilla-completa-bonos-linea-de-carrera-en-lima-C7903356FAD662AC61373E686DCF3405,Home Office / Asesor de Fidelización WIN con experiencia en call center,"4,3Manpower","Lima, Lima",1130.0,,4,Contrato por Necesidades del Mercado,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesora-de-atencion-al-cliente-call-center-fijos-1200-comisiones-ilimitadas-indicadores-comisiones-bonos--capacitaciones-pagadas-en-lima-CA5159B27CD526AD61373E686DCF3405,Asesor/a de atención al cliente/ Call Center / Fijos 1200 / Comisiones Ilimitadas + Indicadores,"4,1Covisian Perú","Lima, Lima",,,4,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Presencial
